ano,id_municipio,id_escola,id_aluno,caderno,serie,rede,presenca,preenchimento_caderno,alfabetizado,proficiencia,peso_aluno
2024,4115200,60033905,41135965,1,2,3,1,1,1,755.05,1.06
2024,3141801,60021440,31053542,1,2,3,1,1,1,771.02,1.06
2024,2800308,60014341,28016907,1,2,2,1,1,0,664.95,1.06
2023,5102793,60040728,51050225,1,2,3,1,1,1,762.69,1.06
2024,5105580,60040221,51013915,1,2,3,1,1,1,781.39,1.06
2024,2709152,60013763,27030558,1,2,3,1,1,0,656.55,1.06
2024,3126109,60021949,31066673,1,2,3,1,1,1,760.09,1.06
2024,1506138,60002783,15064263,1,2,3,1,1,0,691.29,1.06
2024,2112506,60004562,21062619,1,2,3,1,1,1,771.92,1.06
2024,3301702,60025429,33024812,1,2,3,1,1,0,642.75,1.06
2023,5103403,60040999,51012289,1,2,3,1,1,0,726.83,1.06
2024,3301009,60023238,33020139,1,2,3,1,1,1,762.44,1.06
2024,5204508,60041502,52042924,1,2,3,1,1,0,734.61,1.06
2024,2602803,60011659,26064146,1,2,3,1,1,1,751.03,1.06
2024,3171303,60019733,31011509,1,2,3,1,1,1,773.04,1.06
2024,1503903,60001554,15039157,1,2,3,1,1,0,675.12,1.06
2023,5208004,60042764,52028764,1,2,3,1,1,0,719.6852262,1.0600576
2023,5208004,60042764,52028752,1,2,3,1,1,0,741.5702907,1.0600576
2023,3304201,60026034,33075168,1,2,3,1,1,0,648.9026,1.060534
2023,3152105,60020970,31011524,1,2,3,1,1,0,699.3250704,1.0607195
2023,3152105,60020970,31011521,1,2,3,1,1,0,698.8174,1.06072
2023,2616100,60011771,26061642,1,2,3,1,1,0,734.6206432,1.0607846
2023,2702207,60013955,27019869,1,2,3,1,1,0,680.3467922,1.061848
2023,3145208,60018968,31177951,1,2,3,1,1,0,652.8034,1.062468
2023,3145208,60018968,31177899,1,2,3,1,1,0,663.4132,1.062468
2023,1303403,60001028,13053586,1,2,3,1,1,1,755.4506364,1.0624846
2023,3140100,60021493,31123417,1,2,3,1,1,0,701.2690361,1.0628372
2023,2933307,60016956,29131659,1,2,3,1,1,0,711.7777124,1.0629758
2023,2933307,60016956,29131660,1,2,3,1,1,0,722.9988388,1.0629758
2023,2102606,60004610,21023398,1,2,3,1,1,0,737.7486941,1.0630164
2023,2102606,60004610,21023396,1,2,3,1,1,1,753.4469092,1.0630164
2023,3121605,60018778,31137272,1,2,2,1,1,0,741.3187,1.063505
2023,4118501,60033416,41108338,1,2,3,1,1,1,774.9681,1.063619
2023,2927408,60016407,29135919,1,2,3,1,1,0,707.5132071,1.0643926
2023,2927408,60016407,29110411,1,2,3,1,1,0,641.3491367,1.0643926
2024,3530607,60031269,35299481,1,2,3,1,1,1,760.5073604,1.0645161
2023,5215231,60042458,52071131,1,2,3,1,1,1,764.6627173,1.0645315
2023,4314902,60039822,43009867,1,2,3,1,1,1,773.753597,1.0646837
2023,3306008,60023797,33150043,1,2,3,1,1,0,700.416,1.065787
2023,3306008,60023797,33150023,1,2,3,1,1,0,693.5595939,1.0657874
2023,2205953,60006870,22029048,1,2,3,1,1,1,845.7223438,1.0657998
2023,4305108,60037398,43090336,1,2,2,1,1,1,751.381298,1.065962
2024,3542701,60026224,35066825,1,2,3,1,1,0,706.8889352,1.0666667
2023,1704105,60003924,17018283,1,2,3,1,1,0,690.7994315,1.0666667
2024,3552809,60030011,35335427,1,2,3,1,1,1,752.1509956,1.0666667
2024,3519709,60030234,35193849,1,2,3,1,1,0,686.0697571,1.0666667
2023,3137205,60018886,31061422,1,2,3,1,1,1,833.5343,1.066685
2023,4204806,60035456,42032316,1,2,3,1,1,1,746.1926839,1.0675824
2023,3301876,60025604,33003336,1,2,3,1,1,1,752.3314,1.067771
2023,2926608,60017721,29065791,1,2,3,1,1,0,732.8966724,1.0679336
2023,2908606,60015985,29131132,1,2,3,1,1,1,802.2420576,1.0679336
2023,2507903,60011205,25013520,1,2,2,1,1,1,766.3176173,1.0685714
2023,1100023,60000070,11000361,1,2,3,1,1,0,724.3400597,1.0689031
2023,3201506,60022666,32036345,1,2,3,1,1,1,796.6803532,1.0689655
2023,1504059,60002305,15051077,1,2,3,1,1,1,744.2753525,1.0691899
2023,3120201,60020862,31093797,1,2,3,1,1,1,774.5282,1.069305
2023,4306908,60037574,43101320,1,2,3,1,1,1,751.4954403,1.0697467
2023,1101302,60000229,11008141,1,2,3,1,1,1,747.0743313,1.0697949
2024,1702158,60004193,17009751,1,2,3,1,1,1,794,1.07
2024,4109401,60034255,41049778,1,2,3,1,1,1,748.8,1.07
2024,5107107,60040541,51006466,1,2,3,1,1,1,818.28,1.07
2024,3170701,60020244,31183093,1,2,3,1,1,1,778.64,1.07
2023,5107909,60041399,51039053,1,2,3,1,1,1,812.26,1.07
2024,2308302,60008889,23028631,1,2,3,1,1,1,805.42,1.07
2024,2503209,60011001,25014446,1,2,3,1,1,1,749.01,1.07
2024,1301704,60001458,13009024,1,2,3,1,1,1,790.47,1.07
2024,2101608,60005090,21049076,1,2,3,1,1,1,764.11,1.07
2024,2501807,60010989,25013614,1,2,3,1,1,0,670.89,1.07
2024,2109452,60004306,21001869,1,2,3,1,1,0,671.74,1.07
2024,5203302,60042084,52058038,1,2,3,1,1,0,676.61,1.07
2023,5107909,60041399,51039055,1,2,3,1,1,1,807.28,1.07
2024,5300108,60042443,53020066,1,2,2,1,1,1,769.63,1.07
2024,5005707,60040019,50029193,1,2,3,1,1,1,789.35,1.07
2024,3140308,60021133,31063129,1,2,3,1,1,1,746.2,1.07
2024,2102200,60005628,21060338,1,2,3,1,1,0,651.07,1.07
2024,4101408,60032127,41071677,1,2,3,1,1,1,746.59,1.07
2024,3139003,60020186,31008259,1,2,3,1,1,1,748.58,1.07
2024,5001102,60039940,50011380,1,2,3,1,1,0,712.48,1.07
2024,5005707,60040019,50029294,1,2,3,1,1,0,737.64,1.07
2023,5100250,60041439,51000484,1,2,3,1,1,1,751.85,1.07
2024,5208707,60041134,52071869,1,2,3,1,1,1,765.93,1.07
2024,5210406,60041029,52056215,1,2,3,1,1,1,763.88,1.07
2024,2611606,60012917,26047648,1,2,3,1,1,1,765.93,1.07
2023,2106409,60005662,21067382,1,2,3,1,1,1,763.3020409,1.0701393
2023,1101807,60000142,11008580,1,2,3,1,1,1,779.6823637,1.070973
2024,3550308,60029708,35368935,1,2,3,1,1,0,686.6404181,1.0714286
2024,3550308,60028853,35368843,1,2,3,1,1,0,739.8496546,1.0714286
2024,4314407,60037886,43058576,1,2,2,1,1,1,748.905988,1.0714286
2024,3516200,60026373,35063104,1,2,2,1,1,0,727.2930437,1.0714286
2024,3550308,60030639,35419837,1,2,3,1,1,1,806.3990448,1.0714286
2024,3550308,60026942,35367194,1,2,3,1,1,0,717.153022,1.0714286
2024,3550308,60025837,35373070,1,2,2,1,1,1,806.3990448,1.0714286
2024,3547304,60029331,35308354,1,2,3,1,1,1,786.1511403,1.0714286
2024,3550308,60026539,35398246,1,2,2,1,1,0,612.7075762,1.0714286
2024,3531308,60028487,35086777,1,2,3,1,1,0,733.0335396,1.0714286
2024,3552403,60029555,35217280,1,2,3,1,1,1,765.1643358,1.0714286
2024,3543402,60031603,35159164,1,2,2,1,1,0,722.7740827,1.0714286
2023,3143450,60021797,31004591,1,2,3,1,1,0,736.414,1.071429
2023,1508357,60002462,15007956,1,2,3,1,1,0,742.8637063,1.0714854
2023,4315701,60038741,43101993,1,2,3,1,1,0,710.4247912,1.0715821
2023,5221403,60042525,52037343,1,2,3,1,1,1,747.8703984,1.0724444
2023,5212055,60042606,52030452,1,2,3,1,1,1,779.91179,1.072992
2023,2507507,60011589,25007653,1,2,3,1,1,0,683.7477394,1.0729927
2023,4209300,60035399,42063577,1,2,2,1,1,0,714.7932,1.07321
2023,2927408,60017414,29120124,1,2,3,1,1,0,661.0145538,1.0732931
2023,2303204,60008827,23056208,1,2,3,1,1,1,816.7185961,1.0737548
2024,3529401,60026103,35290516,1,2,2,1,1,0,702.7134765,1.0740741
2023,2304400,60008184,23003395,1,2,3,1,1,1,772.4951621,1.0740741
2024,3550308,60026944,35371138,1,2,3,1,1,1,796.360933,1.0740741
2024,3538709,60031193,35138044,1,2,3,1,1,0,650.9104494,1.0740741
2024,3550308,60026940,35367095,1,2,3,1,1,1,765.1643358,1.0740741
2023,1302603,60001359,13030438,1,2,3,1,1,1,781.9358298,1.0741904
2023,2604304,60011741,26059457,1,2,3,1,1,0,698.3667137,1.0747475
2023,3136702,60019312,31018210,1,2,2,1,1,1,819.6286585,1.0753736
2023,5217203,60041538,52050336,1,2,3,1,1,1,764.716851,1.076462
2023,2414407,60010073,24025968,1,2,3,1,1,0,663.8892,1.076909
2024,3545803,60031291,35005786,1,2,3,1,1,1,786.1511403,1.0769231
2023,2602704,60012375,26020159,1,2,3,1,1,1,781.764492,1.0769231
2024,3550308,60025784,35401399,1,2,2,1,1,1,771.6064137,1.0769231
2024,3550308,60026488,35437930,1,2,2,1,1,1,806.3990448,1.0769231
2023,2513851,60011480,25030123,1,2,3,1,1,1,743.8036392,1.0769231
2024,3550308,60025798,35350062,1,2,2,1,1,1,821.514298,1.0769231
2024,3550308,60026981,35365658,1,2,3,1,1,1,778.2353432,1.0769231
2023,2211001,60007104,22013685,1,2,2,1,1,1,772.8507437,1.0769231
2024,3550308,60025820,35393804,1,2,2,1,1,0,741.0171678,1.0769231
2023,2103158,60006042,21024143,1,2,3,1,1,1,850.5152296,1.07719
2023,3103207,60020151,31102584,1,2,3,1,1,1,833.5343,1.077265
2023,3106200,60018437,31097537,1,2,3,1,1,1,809.7059,1.077542
2023,3106200,60018437,31097613,1,2,3,1,1,1,809.8305,1.077542
2023,2933307,60016932,29131411,1,2,3,1,1,1,782.4098175,1.0778267
2023,4101606,60032894,41129033,1,2,3,1,1,1,759.0020007,1.0779076
2023,2307304,60008951,23058260,1,2,3,1,1,0,641.3536722,1.0780785
2023,3114303,60019919,31045163,1,2,3,1,1,1,787.4206,1.078774
2023,4318309,60040086,43040420,1,2,3,1,1,1,765.2321314,1.0797511
2023,1508100,60002493,15100151,1,2,3,1,1,0,742.2972217,1.0799687
2024,2506301,60010721,25019150,1,2,3,1,1,0,738.61,1.08
2024,5212501,60041344,52030148,1,2,3,1,1,1,747.4,1.08
2024,2107357,60005983,21067237,1,2,3,1,1,0,726.92,1.08
2023,5107925,60040811,51040313,1,2,3,1,1,1,794.44,1.08
2024,3126406,60021126,31122998,1,2,3,1,1,1,782.89,1.08
2024,3550308,60026804,35336981,1,2,3,1,1,1,786.1511403,1.08
2024,5002704,60039928,50039073,1,2,3,1,1,0,735.37,1.08
2024,2806503,60014540,28009818,1,2,3,1,1,1,766.71,1.08
2024,3550308,60027008,35421014,1,2,3,1,1,0,718.2618156,1.08
2024,4207502,60035682,42036088,1,2,3,1,1,0,715.06,1.08
2024,1100148,60000243,11015447,1,2,3,1,1,1,751.33,1.08
2024,3509502,60026308,35037731,1,2,2,1,1,0,727.3379198,1.08
2024,3301009,60023279,33017522,1,2,3,1,1,0,726.67,1.08
2024,2105302,60006087,21028870,1,2,3,1,1,1,781.64,1.08
2024,2603454,60012321,26036293,1,2,3,1,1,0,742.71,1.08
2024,2301851,60008284,23016819,1,2,3,1,1,1,820.54,1.08
2024,3133402,60021362,31091759,1,2,3,1,1,1,749.53,1.08
2024,2111300,60004406,21006495,1,2,3,1,1,1,772.83,1.08
2024,1302603,60000872,13039684,1,2,3,1,1,1,745.24,1.08
2024,1500107,60003391,15000932,1,2,3,1,1,0,694.89,1.08
2024,3145208,60021800,31044247,1,2,3,1,1,0,739.67,1.08
2024,3304557,60024644,33100764,1,2,3,1,1,1,794.98,1.08
2024,3550308,60031508,35434450,1,2,2,1,1,1,743.537517,1.08
2024,5300108,60042350,53001446,1,2,2,1,1,0,729.39,1.08
2024,3304557,60024946,33128016,1,2,3,1,1,0,731.8,1.08
2024,1503606,60002541,15036370,1,2,3,1,1,1,749.22,1.08
2024,2108306,60004598,21068585,1,2,3,1,1,0,734.32,1.08
2024,2700409,60013534,27004391,1,2,3,1,1,0,727.63,1.08
2024,3118601,60021894,31045018,1,2,3,1,1,1,788.26,1.08
2024,3304557,60024520,33148567,1,2,3,1,1,1,794.88,1.08
2024,3205002,60022618,32001929,1,2,3,1,1,0,673.07,1.08
2024,5007695,60039652,50018576,1,2,3,1,1,0,689.06,1.08
2024,2608800,60013024,26012547,1,2,3,1,1,0,670.08,1.08
2024,3303609,60025397,33065206,1,2,3,1,1,0,680.07,1.08
2024,4214201,60035183,42096558,1,2,3,1,1,0,721.66,1.08
2024,2411205,60009832,24025771,1,2,3,1,1,0,668.07,1.08
2024,5300108,60042456,53009068,1,2,2,1,1,1,762.83,1.08
2024,2502300,60010363,25031500,1,2,3,1,1,0,724.89,1.08
2024,3164704,60019783,31042107,1,2,3,1,1,1,768.72,1.08
2023,5107925,60040811,51040338,1,2,3,1,1,0,727.24,1.08
2024,3550308,60026234,35345568,1,2,3,1,1,0,723.8541519,1.08
2023,2704401,60014255,27029431,1,2,3,1,1,0,694.7616326,1.08
2024,3158706,60021247,31157035,1,2,3,1,1,1,780.45,1.08
2024,5105150,60040121,51012516,1,2,3,1,1,0,662.23,1.08
2023,5101001,60041168,51002151,1,2,3,1,1,1,849.88,1.08
2024,4105508,60034213,41133099,1,2,3,1,1,1,817.46,1.08
2024,3547809,60030942,35314195,1,2,3,1,1,0,689.2273594,1.08
2024,4113700,60033888,41135893,1,2,3,1,1,0,733.27,1.08
2023,2930105,60017626,29099161,1,2,3,1,1,0,713.6065508,1.0811424
2023,2507507,60011353,25005987,1,2,3,1,1,0,677.3812666,1.0812783
2023,2304400,60008128,23008145,1,2,3,1,1,0,713.3211046,1.0815632
2023,2111102,60005400,21058504,1,2,3,1,1,1,779.6911848,1.0816065
2023,5206206,60041969,52032149,1,2,3,1,1,0,710.8338371,1.0823449
2023,4309209,60039914,43075015,1,2,3,1,1,1,771.9179852,1.0827932
2024,3501905,60028955,35123091,1,2,3,1,1,1,786.1511403,1.0833333
2024,3519071,60029668,35220074,1,2,3,1,1,1,778.2353432,1.0833333
2024,3523909,60030525,35082530,1,2,3,1,1,1,821.514298,1.0833333
2024,3522505,60028114,35279631,1,2,3,1,1,0,734.9820951,1.0833333
2024,3522604,60026302,35123753,1,2,2,1,1,1,752.9954458,1.0833333
2024,3510302,60030120,35229424,1,2,3,1,1,1,821.514298,1.0833333
2023,4313375,60037270,43065965,1,2,3,1,1,1,744.1241997,1.0836337
2023,4313375,60037270,43065954,1,2,3,1,1,1,751.6854358,1.0836337
2023,4114609,60033036,41119985,1,2,3,1,1,1,768.4106287,1.0836741
2023,4104808,60033144,41033393,1,2,3,1,1,1,749.0843,1.083786
2023,2101301,60004142,21036941,1,2,3,1,1,0,740.5584532,1.0838599
2023,4101606,60032894,41129099,1,2,3,1,1,1,778.8729737,1.0838762
2023,4101606,60032894,41129116,1,2,3,1,1,0,742.1587018,1.0838762
2023,2904753,60015197,29049619,1,2,3,1,1,0,660.0415079,1.0842353
2023,4109807,60034609,41080606,1,2,3,1,1,1,783.2748132,1.0844251
2023,4106902,60034591,41054203,1,2,3,1,1,0,741.4297365,1.0845545
2023,2200905,60006623,22018426,1,2,3,1,1,0,739.1554979,1.0846055
2023,1504208,60002607,15053712,1,2,3,1,1,1,746.54226,1.085412
2023,2103000,60005305,21041296,1,2,3,1,1,0,731.033773,1.0860218
2023,2103000,60005305,21041311,1,2,3,1,1,0,692.1166786,1.0860218
2024,4311734,60038891,43094850,1,2,3,1,1,0,716.1529869,1.0869565
2024,3503208,60031158,35013110,1,2,3,1,1,1,806.3990448,1.0869565
2023,2602100,60012233,26085054,1,2,3,1,1,0,725.9550538,1.0869565
2024,4309308,60037343,43037340,1,2,3,1,1,0,704.2428907,1.0869565
2023,3205002,60022999,32000214,1,2,2,1,1,1,793.3073616,1.0869565
2024,3551702,60031179,35206532,1,2,3,1,1,0,724.7269049,1.0869565
2023,3163706,60021288,31168901,1,2,3,1,1,1,756.2022,1.087301
2023,4314407,60038353,43097960,1,2,3,1,1,0,665.034942,1.0873045
2023,2906501,60016228,29102151,1,2,3,1,1,0,728.6823865,1.0875817
2023,4204608,60035073,42029328,1,2,3,1,1,1,793.0939111,1.0876891
2023,3162500,60022390,31031977,1,2,2,1,1,1,826.9876,1.087985
2023,5200258,60042810,52076729,1,2,3,1,1,1,787.7484122,1.0880477
2023,4305108,60037420,43091349,1,2,3,1,1,1,749.4140336,1.0889858
2023,2313401,60009378,23079346,1,2,3,1,1,1,859.0876914,1.0891381
2023,2313401,60009378,23079339,1,2,3,1,1,1,889.084653,1.0891381
2023,3300100,60025888,33068368,1,2,3,1,1,0,639.1788,1.089168
2023,2100709,60004434,21012342,1,2,3,1,1,1,850.5152296,1.0897756
2024,3201308,60022977,32020852,1,2,3,1,1,1,772.57,1.09
2024,2101707,60004506,21014625,1,2,3,1,1,1,758.85,1.09
2024,3205101,60022663,32022622,1,2,3,1,1,1,775.55,1.09
2024,3147907,60019539,31158229,1,2,3,1,1,1,758.2,1.09
2024,4104006,60033395,41131072,1,2,3,1,1,0,637.6,1.09
2024,3106200,60021537,31146625,1,2,2,1,1,1,791.23,1.09
2024,5107602,60040722,51024140,1,2,3,1,1,1,799.24,1.09
2024,2403251,60010013,24016741,1,2,3,1,1,0,673.02,1.09
2024,3304144,60024371,33071177,1,2,3,1,1,0,730.52,1.09
2024,4126256,60032118,41047479,1,2,3,1,1,0,738.88,1.09
2024,3304557,60024761,33135457,1,2,3,1,1,1,760.46,1.09
2023,2801207,60014386,28203904,1,2,3,1,1,0,687.55,1.09
2024,3205101,60022663,32022629,1,2,3,1,1,1,778.23,1.09
2023,5105903,60040800,51017796,1,2,2,1,1,1,832.36,1.09
2024,2211001,60007026,22012106,1,2,3,1,1,0,675.13,1.09
2024,5204508,60041774,52043692,1,2,3,1,1,0,726.22,1.09
2024,3302403,60025743,33042048,1,2,3,1,1,1,767.91,1.09
2024,3304557,60025416,33137141,1,2,3,1,1,1,780.92,1.09
2023,5107875,60040766,51043732,1,2,3,1,1,0,741.72,1.09
2023,5101803,60041201,51002544,1,2,3,1,1,1,769.36,1.09
2024,1600303,60003821,16004828,1,2,3,1,1,0,647.26,1.09
2024,1507953,60002402,15080345,1,2,3,1,1,1,792.46,1.09
2024,3168606,60019925,31201549,1,2,2,1,1,1,776.15,1.09
2024,3201308,60022557,32017106,1,2,3,1,1,1,794.86,1.09
2024,4105904,60032017,41136254,1,2,3,1,1,1,803.04,1.09
2024,1500800,60002950,15011155,1,2,3,1,1,0,658.52,1.09
2024,3205002,60022631,32044772,1,2,3,1,1,0,724.17,1.09
2023,5105903,60040800,51017798,1,2,2,1,1,1,807.2,1.09
2024,2806305,60014483,28001869,1,2,3,1,1,0,713.31,1.09
2024,2704302,60013630,27014189,1,2,3,1,1,0,719.24,1.09
2024,4211751,60036025,42062652,1,2,3,1,1,1,765.28,1.09
2024,3116001,60019037,31144819,1,2,2,1,1,1,762.65,1.09
2023,2611606,60012816,26053744,1,2,3,1,1,1,763.6607273,1.0903771
2024,3516309,60031327,35243566,1,2,3,1,1,1,760.4968332,1.0909091
2024,4321105,60039215,43094263,1,2,2,1,1,0,666.6265183,1.0909091
2024,3546405,60029653,35129633,1,2,3,1,1,1,751.0467363,1.0909091
2023,2614105,60011876,26073149,1,2,3,1,1,0,702.7278864,1.0909091
2023,2614105,60011876,26073168,1,2,3,1,1,1,792.3861496,1.0909091
2023,2507101,60011153,25015523,1,2,3,1,1,1,850.0057235,1.0909091
2023,2109056,60004160,21038952,1,2,3,1,1,1,782.6612286,1.0909091
2023,2205565,60007072,22024690,1,2,3,1,1,1,812.6900796,1.0910615
2023,3135100,60021250,31063902,1,2,3,1,1,0,680.8858,1.091191
2023,5204508,60042174,52047102,1,2,3,1,1,0,710.4958457,1.0912309
2023,1721000,60003914,17000867,1,2,3,1,1,0,739.8966715,1.0914749
2023,4204301,60036344,42026509,1,2,3,1,1,1,761.4904448,1.0916443
2023,3170107,60022157,31040687,1,2,3,1,1,0,664.4031,1.092466
2023,4109401,60034442,41070871,1,2,3,1,1,1,834.2111163,1.093331
2023,4109401,60034442,41070885,1,2,3,1,1,1,764.0949841,1.093331
2023,4200606,60034933,42079998,1,2,3,1,1,0,710.7224,1.093747
2023,2309607,60009619,23096289,1,2,3,1,1,1,875.3833172,1.0940171
2023,2111300,60004280,21007027,1,2,3,1,1,0,671.8631195,1.0940212
2023,5212501,60042013,52033659,1,2,3,1,1,0,684.5195701,1.0940582
2023,2927408,60018140,29115762,1,2,3,1,1,0,685.9468734,1.0943727
2023,1304203,60000494,13061485,1,2,3,1,1,0,640.7793753,1.0946272
2023,2611101,60013377,26079223,1,2,3,1,1,0,712.0076238,1.0948841
2023,3203130,60022800,32026483,1,2,3,1,1,1,794.8646898,1.0952381
2024,3512902,60030122,35232474,1,2,3,1,1,0,736.4476539,1.0952381
2024,4322400,60038983,43099055,1,2,3,1,1,0,699.894113,1.0952381
2023,2925303,60017392,29128120,1,2,3,1,1,1,758.6828227,1.0956326
2023,4105508,60034475,41037497,1,2,3,1,1,1,775.4996091,1.097488
2023,4105508,60034475,41037494,1,2,3,1,1,0,731.7232,1.097488
2023,4201406,60035822,42002303,1,2,3,1,1,0,729.8978,1.097647
2023,4201406,60035822,42002317,1,2,3,1,1,1,761.8920114,1.0976472
2023,4205308,60035937,42098598,1,2,3,1,1,1,784.9860441,1.0976472
2023,4201406,60035822,42002315,1,2,3,1,1,1,778.087248,1.0976472
2023,4205308,60035937,42098599,1,2,3,1,1,1,746.9197543,1.0976472
2023,5219753,60042775,52078371,1,2,3,1,1,1,765.7902323,1.0979469
2023,3300100,60024166,33001155,1,2,3,1,1,1,807.3862,1.098608
2023,3106705,60022322,31000978,1,2,3,1,1,1,829.2499,1.09962
2024,3510609,60026197,35247287,1,2,2,1,1,0,737.402431,1.1
2023,2305506,60008735,23049166,1,2,3,1,1,1,789.9396314,1.1
2023,4103354,60033116,41031604,1,2,3,1,1,1,773.3787934,1.1
2024,3524402,60031248,35091279,1,2,3,1,1,1,778.2353432,1.1
2024,2513703,60011360,25017090,1,2,3,1,1,0,738.61,1.1
2024,1501402,60002851,15096394,1,2,3,1,1,1,799.67,1.1
2024,2616183,60011835,26076949,1,2,3,1,1,1,791.65,1.1
2024,4100400,60033342,41092087,1,2,3,1,1,0,684.63,1.1
2023,2601607,60011950,26073768,1,2,3,1,1,0,726.0287873,1.1
2023,5107909,60041172,51037639,1,2,3,1,1,1,743.73,1.1
2024,3550308,60025810,35393592,1,2,2,1,1,0,698.1721277,1.1
2024,3505609,60026008,35203397,1,2,3,1,1,0,690.7381342,1.1
2024,4204152,60034987,42018625,1,2,3,1,1,0,732.18,1.1
2023,2601607,60011950,26073759,1,2,3,1,1,1,761.890732,1.1
2023,5103403,60041018,51013847,1,2,3,1,1,0,731.72,1.1
2024,2201150,60006688,22021620,1,2,3,1,1,0,619.33,1.1
2023,5106158,60041215,51001149,1,2,3,1,1,1,775.33,1.1
2024,3503901,60031092,35088398,1,2,3,1,1,1,787.2131925,1.1
2023,2111789,60004163,21039549,1,2,3,1,1,1,772.680978,1.1
2024,3203403,60022873,32039601,1,2,3,1,1,0,696.08,1.1
2024,3205002,60022639,32003194,1,2,3,1,1,0,700.89,1.1
2024,3170107,60020058,31027506,1,2,3,1,1,1,751.54,1.1
2024,3304557,60024781,33135529,1,2,3,1,1,0,737.66,1.1
2024,3159357,60021160,31192416,1,2,3,1,1,1,743.13,1.1
2024,5214507,60041245,52014542,1,2,3,1,1,1,774.9,1.1
2023,2601607,60011950,26073767,1,2,3,1,1,1,800.1612966,1.1
2023,5103403,60041018,51013841,1,2,3,1,1,1,773.58,1.1
2024,2606200,60012070,26019531,1,2,3,1,1,1,760.3,1.1
2024,1507151,60003596,15075203,1,2,3,1,1,0,627.11,1.1
2024,4312401,60037563,43047373,1,2,2,1,1,1,773.1456867,1.1
2024,2211100,60007157,22031499,1,2,3,1,1,0,679.02,1.1
2024,3111200,60021274,31135342,1,2,3,1,1,1,793.29,1.1
2024,3302700,60024223,33047106,1,2,3,1,1,1,771.73,1.1
2023,2111789,60004163,21039548,1,2,3,1,1,1,745.8451889,1.1
2024,3202801,60022897,32038326,1,2,3,1,1,1,769.05,1.1
2024,1302603,60001349,13030559,1,2,3,1,1,0,720.55,1.1
2024,4127700,60032674,41024627,1,2,3,1,1,1,779.94,1.1
2023,1501105,60003426,15032067,1,2,3,1,1,1,762.8747751,1.100377
2023,1501105,60003426,15032068,1,2,3,1,1,0,732.0507556,1.100377
2023,2109007,60005432,21032212,1,2,3,1,1,0,709.7499875,1.1005347
2023,4202909,60035889,42013836,1,2,2,1,1,1,776.3080079,1.1006984
2023,4127700,60033082,41122203,1,2,3,1,1,1,801.7126162,1.1008075
2023,4127700,60033082,41137801,1,2,3,1,1,1,753.0778987,1.1008075
2023,2302206,60009165,23093286,1,2,3,1,1,1,814.1146133,1.1016654
2023,2933307,60017934,29131727,1,2,3,1,1,0,725.4890762,1.1016848
2023,2933307,60017934,29131745,1,2,3,1,1,1,815.9202704,1.1016848
2023,4302105,60036968,43030070,1,2,3,1,1,1,784.4884175,1.1017448
2023,2202117,60006904,22024296,1,2,3,1,1,1,743.6018496,1.1017949
2023,2202117,60006904,22024289,1,2,3,1,1,0,716.5773482,1.1017949
2023,3103504,60020448,31182471,1,2,2,1,1,0,741.3576,1.10192
2023,3165701,60020649,31189266,1,2,3,1,1,0,712.0305,1.101972
2023,2308401,60009040,23069783,1,2,3,1,1,1,824.9109183,1.1021526
2023,2927408,60016453,29110676,1,2,3,1,1,1,771.8125596,1.1027536
2023,5218300,60042519,52052695,1,2,3,1,1,1,766.8887957,1.1029311
2023,5218300,60042519,52052699,1,2,3,1,1,1,761.183168,1.1029311
2023,4121802,60032794,41077462,1,2,3,1,1,1,766.0093231,1.1030334
2023,1100205,60000223,11011215,1,2,3,1,1,0,738.3081695,1.1033608
2024,3550308,60025984,35437361,1,2,2,1,1,0,724.0916131,1.1034483
2023,2606002,60013329,26012224,1,2,3,1,1,0,661.5190907,1.1034483
2024,3538709,60026357,35134435,1,2,2,1,1,1,767.4745456,1.1034483
2024,3505708,60028177,35234305,1,2,3,1,1,0,729.4505176,1.1034483
2023,2922409,60016694,29035597,1,2,3,1,1,0,735.4252175,1.1034618
2023,3306305,60024104,33153314,1,2,3,1,1,0,739.3242042,1.1038037
2023,2312106,60008980,23055123,1,2,3,1,1,1,791.8424486,1.10406
2023,2918407,60017726,29039692,1,2,3,1,1,0,680.7729025,1.1041278
2023,4103701,60032604,41079110,1,2,3,1,1,1,763.6332,1.104198
2023,2919157,60015373,29002233,1,2,3,1,1,1,750.7591667,1.1043137
2023,3205309,60023128,32010134,1,2,3,1,1,1,778.5825287,1.1046512
2023,1500107,60002134,15001373,1,2,3,1,1,1,771.1044888,1.105
