ano,id_municipio,serie,rede,taxa_alfabetizacao,media_portugues,proporcao_aluno_nivel_0,proporcao_aluno_nivel_1,proporcao_aluno_nivel_2,proporcao_aluno_nivel_3,proporcao_aluno_nivel_4,proporcao_aluno_nivel_5,proporcao_aluno_nivel_6,proporcao_aluno_nivel_7,proporcao_aluno_nivel_8
2023,2931053,2,5,63.45,748.1557,,,,,,,,,
2023,2933208,2,5,39.14,730.642,,,,,,,,,
2023,3104700,2,5,55.89,744.6029,,,,,,,,,
2023,3107109,2,2,67.06,757.6177,,,,,,,,,
2023,3107703,2,2,46.67,735.8866,,,,,,,,,
2023,3108255,2,2,79.05,772.5255,,,,,,,,,
2023,3111101,2,5,77.26,786.7721,,,,,,,,,
2023,3114006,2,3,79.05,783.0739,,,,,,,,,
2023,3115508,2,5,75.23,764.0081,,,,,,,,,
2023,3116001,2,5,72.97,779.333,,,,,,,,,
2023,3116506,2,5,70.05,755.0706,,,,,,,,,
2023,3118106,2,5,91.99,798.5326,,,,,,,,,
2023,3118304,2,3,64.98,759.4468,,,,,,,,,
2023,3120607,2,5,81.48,775.112,,,,,,,,,
2023,3123601,2,3,57.91,748.1694,,,,,,,,,
2023,3127800,2,5,71.57,765.8674,,,,,,,,,
2023,3128600,2,5,79.05,770.9621,,,,,,,,,
2023,3128808,2,3,61.83,754.1555,,,,,,,,,
2023,3129707,2,3,32.8,724.7824,,,,,,,,,
2023,3130309,2,5,98.44,807.0663,,,,,,,,,
2023,3131802,2,2,100,789.5698,,,,,,,,,
2023,3133303,2,3,49.69,736.523,,,,,,,,,
2023,3138674,2,3,81.62,768.6456,,,,,,,,,
2023,3139102,2,5,69.45,757.9031,,,,,,,,,
2023,3141900,2,3,51.89,743.4661,,,,,,,,,
2023,3142809,2,5,74.78,772.2833,,,,,,,,,
2023,3144904,2,5,83.33,778.1525,,,,,,,,,
2023,3146552,2,3,62.52,762.5824,,,,,,,,,
2023,3149408,2,3,80,778.353,,,,,,,,,
2023,3149507,2,5,32.02,725.3816,,,,,,,,,
2023,3149606,2,3,64.18,759.2275,,,,,,,,,
2023,3150109,2,5,29.63,713.9055,,,,,,,,,
2023,3152808,2,3,55.38,744.8436,,,,,,,,,
2023,3156007,2,5,54.91,744.758,,,,,,,,,
2023,3157401,2,5,46.18,736.7316,,,,,,,,,
2023,3160603,2,5,58.82,749.8054,,,,,,,,,
2023,3162203,2,5,82.43,774.889,,,,,,,,,
2023,3163003,2,5,72.52,765.6092,,,,,,,,,
2023,3163508,2,3,55.27,747.6838,,,,,,,,,
2023,3165206,2,2,94.15,758.3101,,,,,,,,,
2023,3166709,2,3,51.8,741.6849,,,,,,,,,
2023,3167202,2,5,57.58,747.4625,,,,,,,,,
2023,3168606,2,2,54.27,742.898,,,,,,,,,
2023,3170438,2,5,72.25,767.5618,,,,,,,,,
2023,3170503,2,5,47.49,748.611,,,,,,,,,
2023,3203353,2,5,78.51,767.6776,,,,,,,,,
2023,3203502,2,5,63.05,748.6439,,,,,,,,,
2023,3205176,2,3,83.46,775.3902,,,,,,,,,
2023,3300605,2,5,57.91,743.6867,,,,,,,,,
2023,3301900,2,5,51.3,735.9675,,,,,,,,,
2023,3302502,2,3,46.26,732.4963,,,,,,,,,
2023,3304706,2,5,66.37,752.9027,,,,,,,,,
2023,3305208,2,3,56.22,741.4603,,,,,,,,,
2023,3305208,2,5,56.22,741.4603,,,,,,,,,
2023,3305307,2,3,63.7,750.019,,,,,,,,,
2023,3305604,2,5,55.39,737.0142,,,,,,,,,
2023,3305802,2,5,59.73,743.611,,,,,,,,,
2023,3306008,2,3,53.49,734.6643,,,,,,,,,
2023,3501509,2,3,74.3,768.6131,,,,,,,,,
2023,3501905,2,5,57.7,746.6154,,,,,,,,,
2023,3503000,2,3,43.28,732.7676,,,,,,,,,
2023,3503208,2,5,59.65,751.3777,,,,,,,,,
2023,3503307,2,3,58.1,749.0684,,,,,,,,,
2023,3510302,2,3,47.52,733.9637,,,,,,,,,
2023,3512902,2,3,94.57,812.7344,,,,,,,,,
2023,3513801,2,5,50.92,739.4689,,,,,,,,,
2023,3515103,2,2,64.08,760.8564,,,,,,,,,
2023,3517109,2,3,70.64,749.0046,,,,,,,,,
2023,3519303,2,3,52.81,741.7858,,,,,,,,,
2023,3529401,2,5,63.79,759.685,,,,,,,,,
2023,3530201,2,5,87.77,802.3942,,,,,,,,,
2023,3532843,2,3,78.95,775.2716,,,,,,,,,
2023,3533700,2,3,83.74,795.0571,,,,,,,,,
2023,3540903,2,3,74.24,769.3361,,,,,,,,,
2023,3544202,2,3,85.73,799.5384,,,,,,,,,
2023,3546603,2,3,59.21,744.2895,,,,,,,,,
2023,3550902,2,5,63.04,751.1892,,,,,,,,,
2023,3557006,2,3,48.87,738.2782,,,,,,,,,
2023,4103040,2,3,74.78,759.0772,,,,,,,,,
2023,4103057,2,3,72.39,752.442,,,,,,,,,
2023,4103404,2,5,80.11,766.2679,,,,,,,,,
2023,4103479,2,3,55.7,745.8713,,,,,,,,,
2023,4107751,2,3,82.1,769.586,,,,,,,,,
2023,4113700,2,5,73.98,759.9442,,,,,,,,,
2023,4116703,2,3,82.25,775.8657,,,,,,,,,
2023,4118451,2,3,90.47,779.5377,,,,,,,,,
